NumberOfParameters;ValidValues;InvalidValues;ErrorHandlers;Strength;Size;NoOfVariants;IndexOfIncorrectEH;Absolute;
30;5;1;30;5;58468;100;10;100;
30;5;1;30;2;86;100;4;100;
30;5;1;30;1;6;100;8;27;
30;5;1;30;1;6;100;0;100;
30;5;1;30;2;86;100;12;78;
30;5;1;30;3;859;100;10;100;
30;5;1;30;2;86;100;14;67;
30;5;1;30;2;86;100;0;100;
30;5;1;30;4;7473;100;3;100;
30;5;1;30;4;7473;100;7;100;
30;5;1;30;2;86;100;25;13;
30;5;1;30;2;86;100;28;9;
30;5;1;30;2;86;100;27;10;
30;5;1;30;5;58468;100;27;100;
30;5;1;30;1;6;100;25;1;
30;5;1;30;1;6;100;27;0;
30;5;1;30;2;86;100;26;10;
30;5;1;30;3;859;100;27;65;
30;5;1;30;5;58468;100;24;100;
30;5;1;30;4;7473;100;24;100;
30;5;1;30;3;859;100;25;84;
30;5;1;30;4;7473;100;28;100;
30;5;1;30;3;859;100;26;70;
30;5;1;30;1;6;100;29;0;
30;5;1;30;4;7473;100;26;100;
30;5;1;30;1;6;100;26;1;
30;5;1;30;4;7473;100;29;100;
30;5;1;30;3;859;100;24;83;
30;5;1;30;2;86;100;29;10;
30;5;1;30;1;6;100;28;0;
30;5;1;30;1;6;100;24;1;
30;5;1;30;3;859;100;29;49;
30;5;1;30;3;859;100;28;59;
30;5;1;30;5;58468;100;25;100;
30;5;1;30;4;7473;100;25;100;
30;5;1;30;4;7473;100;27;100;
30;5;1;30;5;58468;100;26;100;
30;5;1;30;5;58468;100;29;100;
30;5;1;30;2;86;100;24;14;
30;5;1;30;5;58468;100;28;100;
